manufacturer,device, model,rssi correction,tx,calibration confidence
samsung,beyond1q,SM-G973C,-1,-26,1
samsung,beyond1,SM-G973F,2,-29,3
samsung,beyond1,SM-G973N,2,-29,1
samsung,beyond1q,SM-G973U,-1,-26,3
samsung,beyond1q,SM-G973U1,-1,-26,1
samsung,beyond1q,SM-G973W,-1,-26,1
samsung,beyond2q,SM-G9750,0,-24,1
samsung,beyond2q,SM-G9758,0,-24,1
samsung,beyond2,SM-G975F,1,-26,3
samsung,beyond2,SM-G975N,1,-26,1
samsung,beyond2q,SM-G975U,0,-24,3
samsung,beyond2q,SM-G975U1,0,-24,1
samsung,beyond2q,SM-G975W,0,-24,1
samsung,beyondx,SM-G977B,0,-26,1
samsung,beyondx,SM-G977N,0,-26,3
samsung,beyondxq,SM-G977P,-3,-34,3
samsung,beyondxq,SM-G977T,-3,-34,1
samsung,beyondxq,SM-G977U,-3,-34,1
samsung,x1s,SM-G980F,5,-25,1
samsung,x1q,SM-G9810,5,-25,1
samsung,x1s,SM-G981B,5,-25,1
samsung,x1q,SM-G981N,5,-25,1
samsung,x1q,SM-G981U,5,-25,1
samsung,x1q,SM-G981U1,5,-25,1
samsung,x1q,SM-G981V,5,-25,1
samsung,x1q,SM-G981W,5,-25,1
samsung,y2s,SM-G985F,5,-25,1
samsung,y2q,SM-G9860,5,-25,1
samsung,y2s,SM-G986B,5,-25,1
samsung,y2q,SM-G986N,5,-25,1
samsung,y2q,SM-G986U,5,-25,1
samsung,y2q,SM-G986U1,5,-25,1
samsung,y2q,SM-G986W,5,-25,1
samsung,z3q,SM-G9880,5,-25,1
samsung,z3s,SM-G988B,5,-25,1
samsung,z3q,SM-G988N,5,-25,1
samsung,z3q,SM-G988U,5,-25,1
samsung,z3q,SM-G988U1,5,-25,1
samsung,z3q,SM-G988W,5,-25,1
samsung,j1lte,SM-J100F,6,-22,1
samsung,j1nlte,SM-J100FN,6,-22,1
samsung,j1lte,SM-J100G,6,-22,1
samsung,j13g,SM-J100H,6,-22,1
samsung,j1lte,SM-J100M,6,-22,1
samsung,j13g,SM-J100ML,6,-22,1
samsung,j1nlte,SM-J100MU,6,-22,1
samsung,j1qltevzw,SM-J100VPP,6,-22,3
samsung,j1nlte,SM-J100Y,6,-22,1
samsung,j1mini3g,SM-J105B,5,-25,1
samsung,j1mini3gdx,SM-J105B,5,-25,1
samsung,j1minilte,SM-J105F,5,-25,1
samsung,j1mini3g,SM-J105H,5,-25,1
samsung,j1mini3gxw,SM-J105H,5,-25,1
samsung,j1minilte,SM-J105M,5,-25,1
samsung,j1minilte,SM-J105Y,5,-25,1
samsung,j1minive3gxtc,SM-J106B,5,-25,1
samsung,j1minive3g,SM-J106B,5,-25,1
samsung,j1minivelte,SM-J106F,5,-25,1
samsung,j1minive3g,SM-J106H,5,-25,1
samsung,j1minivelte,SM-J106M,5,-25,1
samsung,j1acelte,SM-J110F,5,-25,1
samsung,j1acelte,SM-J110G,5,-25,1
samsung,j1pop3g,SM-J110H,5,-25,1
samsung,j1pop3g,SM-J110L,5,-25,1
samsung,j1acelteltn,SM-J110M,5,-25,1
samsung,j1acevelte,SM-J111F,5,-25,1
samsung,j1acevelte,SM-J111M,5,-25,1
samsung,j1xlte,SM-J120F,5,-25,1
samsung,j1xlte,SM-J120FN,6,-22,1
samsung,j1xlte,SM-J120G,5,-25,1
samsung,j1x3g,SM-J120H,5,-25,1
samsung,j1xlte,SM-J120M,6,-22,1
samsung,j1xqltespr,SM-J120P,6,-22,1
samsung,j1xltecan,SM-J120W,6,-22,1
samsung,j1xlte,SM-J120ZN,5,-25,1
samsung,j2ltedtv,SM-J200BT,5,-25,1
samsung,j2lte,SM-J200F,5,-25,1
samsung,j2lte,SM-J200G,5,-25,1
samsung,j2lte,SM-J200GU,5,-25,1
samsung,j23g,SM-J200H,5,-25,1
samsung,j2lte,SM-J200M,5,-25,1
samsung,j2lte,SM-J200Y,5,-25,1
samsung,j2xlteins,SM-J210F,3,-27,1
samsung,j2xlte,SM-J210F,5,-25,1
samsung,j2y18lte,SM-J250F,3,-27,3
samsung,j2y18lte,SM-J250G,3,-27,1
samsung,j2y18lte,SM-J250M,3,-27,1
samsung,j2y18lte,SM-J250Y,3,-27,1
samsung,j2coreplteatt,SM-J260A,5,-25,1
samsung,j2coreplteaio,SM-J260AZ,5,-25,1
samsung,j2corelte,SM-J260F,5,-25,3
samsung,j2corey20lte,SM-J260FU,6,-26,1
samsung,j2corelte,SM-J260G,7,-27,3
samsung,j2corey20lte,SM-J260GU,6,-26,1
samsung,j2corelte,SM-J260M,6,-25,3
samsung,j2corey20lte,SM-J260MU,6,-26,1
samsung,j2corepltemtr,SM-J260T1,5,-25,1
samsung,j2corelte,SM-J260Y,6,-26,1
samsung,j3ltectc,SM-J3109,6,-24,1
samsung,j3xproltechn,SM-J3110,5,-25,1
samsung,j3xproltectc,SM-J3119,5,-25,1
samsung,j3xpro6mltechn,SM-J3119S,5,-25,1
samsung,j3xlte,SM-J320F,1,-17,1
samsung,j3xnlte,SM-J320FN,1,-17,1
samsung,j3xlte,SM-J320G,1,-17,1
samsung,j3x3g,SM-J320H,6,-24,1
samsung,j3xlte,SM-J320M,1,-17,1
samsung,j3ltekx,SM-J320N0,1,-17,1
samsung,j3ltespr,SM-J320P,6,-24,1
samsung,j3lteusc,SM-J320R4,1,-17,1
samsung,j3ltevzw,SM-J320V,1,-17,3
samsung,j3ltevzw,SM-J320VPP,1,-17,1
samsung,j3xltebmc,SM-J320W8,1,-17,1
samsung,j3ltetw,SM-J320Y,1,-17,1
samsung,j3ltetw,SM-J320YZ,1,-17,1
samsung,j3ltexsa,SM-J320ZN,1,-17,1
samsung,j3popltespr,SM-J327P,5,-25,1
samsung,j3poplteusc,SM-J327R4,6,-24,1
samsung,j3popltelra,SM-J327R6,6,-24,1
samsung,j3poplteacg,SM-J327R7,6,-24,1
samsung,j3popeltetmo,SM-J327T,5,-25,1
samsung,j3popeltemtr,SM-J327T1,5,-25,1
samsung,j3popelteue,SM-J327U,6,-24,3
samsung,j3popltevzw,SM-J327V,5,-25,1
samsung,j3popltevzw,SM-J327VPP,5,-25,1
samsung,j3popeltecan,SM-J327W,5,-25,1
samsung,j3y17qltecmcc,SM-J3300,6,-24,1
samsung,j3y17qltecmcc,SM-J3308,6,-24,1
samsung,j3y17lte,SM-J330F,4,-28,1
samsung,j3y17ltelgt,SM-J330F,3,-24,3
samsung,j3y17lte,SM-J330FN,4,-28,3
samsung,j3y17lte,SM-J330G,4,-28,1
samsung,j3y17ltelgt,SM-J330L,2,-22,3
samsung,j3y17ltekx,SM-J330N,3,-25,1
samsung,j3toplteaio,SM-J336AZ,5,-25,1
samsung,j3toplteatt,SM-J337A,5,-25,1
samsung,j3toplteaio,SM-J337AZ,5,-25,1
samsung,j3topeltespr,SM-J337P,5,-25,1
samsung,j3topelteusc,SM-J337R4,5,-25,1
samsung,j3topelteacg,SM-J337R7,6,-24,1
samsung,j3topltetmo,SM-J337T,5,-25,1
samsung,j3toplteue,SM-J337U,6,-24,1
samsung,j3topeltevzw,SM-J337V,0,-19,3
samsung,j3topeltevzw,SM-J337VPP,0,-19,1
samsung,j3topltecs,SM-J337W,5,-25,1
samsung,j4lte,SM-J400F,6,-27,3
samsung,j4lte,SM-J400G,7,-27,1
samsung,j4lte,SM-J400M,8,-27,3
samsung,j4corelte,SM-J410F,5,-25,1
samsung,j4corelte,SM-J410G,5,-25,1
samsung,j4primelte,SM-J415F,3,-29,3
samsung,j4primelte,SM-J415FN,4,-28,1
samsung,j4primelte,SM-J415G,4,-28,3
samsung,j4primelte,SM-J415GN,4,-28,1
samsung,j4primeltekx,SM-J415N,4,-28,1
samsung,j5lte,SM-J5007,3,-18,1
samsung,j5ltechn,SM-J5008,3,-22,1
samsung,j5lte,SM-J500F,4,-19,3
samsung,j5nlte,SM-J500FN,3,-22,1
samsung,j5lte,SM-J500G,3,-18,1
samsung,j53g,SM-J500H,-1,-18,3
samsung,j5lte,SM-J500M,2,-18,3
samsung,j5ltekx,SM-J500N0,3,-22,1
samsung,j5ylte,SM-J500Y,3,-22,1
samsung,j5xltecmcc,SM-J5108,2,-19,1
samsung,j5xnlte,SM-J510F,2,-19,1
samsung,j5xnlte,SM-J510FN,1,-18,3
samsung,j5xnlte,SM-J510FQ,2,-19,1
samsung,j5xnlte,SM-J510GN,3,-19,3
samsung,j5x3g,SM-J510H,2,-19,1
samsung,j5xnltektt,SM-J510K,2,-19,1
samsung,j5xnltelgt,SM-J510L,2,-19,1
samsung,j5xnlte,SM-J510MN,3,-20,3
samsung,j5xnlteskt,SM-J510S,2,-19,1
samsung,j5xnlte,SM-J510UN,2,-19,1
samsung,j5y17lte,SM-J530F,8,-33,3
samsung,j5y17lte,SM-J530FM,8,-33,1
samsung,j5y17lte,SM-J530G,8,-33,1
samsung,j5y17lte,SM-J530GM,8,-33,1
samsung,j5y17ltektt,SM-J530K,3,-22,1
samsung,j5y17ltelgt,SM-J530L,3,-22,1
samsung,j5y17lteskt,SM-J530S,3,-22,1
samsung,j5y17ltedx,SM-J530Y,5,-25,1
samsung,j5y17ltextc,SM-J530YM,5,-25,1
samsung,j6lte,SM-J600F,7,-24,1
samsung,j6lte,SM-J600FN,7,-24,3
samsung,j6lte,SM-J600G,7,-24,1
samsung,j6lte,SM-J600GF,7,-24,1
samsung,j6lte,SM-J600GT,7,-24,1
samsung,j6ltelgt,SM-J600L,7,-24,1
samsung,j6ltekx,SM-J600N,7,-24,1
samsung,j6primelte,SM-J610F,3,-27,3
samsung,j6primelte,SM-J610FN,3,-27,1
samsung,j6primelte,SM-J610G,3,-28,3
samsung,j7ltechn,SM-J7008,7,-33,1
samsung,j7elte,SM-J700F,7,-33,1
samsung,j7e3g,SM-J700H,7,-33,1
samsung,j75ltektt,SM-J700K,7,-33,1
samsung,j7elte,SM-J700M,7,-33,1
samsung,j7ltespr,SM-J700P,5,-25,1
samsung,j7eltetmo,SM-J700T,5,-25,1
samsung,j7eltemtr,SM-J700T1,5,-25,1
samsung,j7velte,SM-J701F,8,-3,3
samsung,j7velte,SM-J701M,8,-3,1
samsung,j7velte,SM-J701MT,8,-3,1
samsung,j7xeltecmcc,SM-J7108,5,-25,1
samsung,j7xltectc,SM-J7109,5,-25,1
samsung,j7xelte,SM-J710F,5,-25,1
samsung,j7xlte,SM-J710FN,5,-25,1
samsung,j7xelte,SM-J710FQ,5,-25,1
samsung,j7xelte,SM-J710GN,5,-25,1
samsung,j7xeltektt,SM-J710K,5,-25,1
samsung,j7xelte,SM-J710MN,5,-25,1
samsung,j7duolte,SM-J720F,5,-25,1
samsung,j7duolte,SM-J720M,5,-25,1
samsung,j7popltespr,SM-J727P,5,-25,1
samsung,j7poplteusc,SM-J727R4,7,-33,1
samsung,j7popelteskt,SM-J727S,5,-25,1
samsung,j7popeltetmo,SM-J727T,5,-25,1
samsung,j7popeltemtr,SM-J727T1,5,-25,1
samsung,j7popelteue,SM-J727U,7,-33,1
samsung,j7popltevzw,SM-J727V,4,-20,3
samsung,j7popltevzw,SM-J727VPP,4,-20,1
samsung,j7y17lte,SM-J730F,6,-33,3
samsung,j7y17lte,SM-J730FM,7,-34,3
samsung,j7y17lte,SM-J730G,7,-33,1
samsung,j7y17lte,SM-J730GM,7,-33,1
samsung,j7y17ltektt,SM-J730K,4,-30,3
samsung,j7toplteatt,SM-J737A,7,-33,1
samsung,j7topeltespr,SM-J737P,5,-25,1
samsung,j7topelteusc,SM-J737R4,5,-25,1
samsung,j7toplteskt,SM-J737S,5,-25,1
samsung,j7topltetmo,SM-J737T,5,-25,1
samsung,j7topltemtr,SM-J737T1,5,-25,1
samsung,j7toplteue,SM-J737U,7,-33,1
samsung,j7topeltevzw,SM-J737V,4,-20,1
samsung,j7topeltevzw,SM-J737VPP,7,-33,1
samsung,j8y18lte,SM-J810F,5,-29,3
samsung,j8y18lte,SM-J810G,5,-30,1
samsung,j8y18lte,SM-J810GF,5,-30,1
samsung,j8y18lte,SM-J810M,5,-32,3
samsung,j8y18lte,SM-J810Y,5,-30,1
samsung,m01q,SM-M015F,5,-25,1
samsung,m01q,SM-M015G,5,-25,1
samsung,m10lte,SM-M105F,5,-25,1
samsung,m10lte,SM-M105G,5,-25,1
samsung,m10lte,SM-M105M,5,-25,1
samsung,m10lte,SM-M105Y,5,-25,1
samsung,m10s,SM-M107F,5,-25,1
samsung,m11q,SM-M115F,5,-25,1
samsung,m11q,SM-M115M,5,-25,1
samsung,m20lte,SM-M205F,3,-22,3
samsung,m20lte,SM-M205FN,3,-22,1
samsung,m20lte,SM-M205G,3,-22,1
samsung,m20lte,SM-M205M,3,-22,1
samsung,m20,SM-M205N,3,-22,1
samsung,m21,SM-M215F,5,-25,1
samsung,m30lte,SM-M305F,5,-25,1
samsung,m30lte,SM-M305M,5,-25,1
samsung,m30s,SM-M3070,5,-25,1
samsung,m30s,SM-M307F,5,-25,1
samsung,m30s,SM-M307FN,5,-25,1
samsung,m31,SM-M315F,5,-25,1
samsung,m40,SM-M405F,5,-25,1
samsung,hl3g,SM-N750,5,-25,1
samsung,hl3g,SM-N7500Q,5,-25,1
samsung,hl3gds,SM-N7502,5,-25,1
samsung,hllte,SM-N7505,5,-25,1
samsung,hllte,SM-N7505L,5,-25,1
samsung,hllte,SM-N7507,5,-25,1
samsung,frescoltektt,SM-N750K,5,-25,1
samsung,frescoltelgt,SM-N750L,5,-25,1
samsung,frescolteskt,SM-N750S,5,-25,1
samsung,r7,SM-N770F,5,-25,1
samsung,ha3g,SM-N900,5,-25,1
samsung,ha3g,SM-N9000Q,5,-25,1
samsung,hlte,SM-N9002,5,-25,1
samsung,hlte,SM-N9005,5,-25,1
samsung,hlte,SM-N9006,5,-25,1
samsung,hlte,SM-N9007,5,-25,1
samsung,htdlte,SM-N9007,5,-25,1
samsung,hlte,SM-N9008,5,-25,1
samsung,hlte,SM-N9008V,5,-25,1
samsung,hlte,SM-N9009,5,-25,1
samsung,hltektt,SM-N900K,5,-25,1
samsung,hltelgt,SM-N900L,5,-25,1
samsung,hltespr,SM-N900P,5,-25,1
samsung,hlteusc,SM-N900R4,5,-25,1
samsung,hlteskt,SM-N900S,5,-25,1
samsung,hltetmo,SM-N900T,5,-25,1
samsung,hlte,SM-N900U,5,-25,1
samsung,hltevzw,SM-N900V,5,-25,1
samsung,hltecan,SM-N900W8,5,-25,1
samsung,trltechnzh,SM-N9100,11,-31,1
samsung,trltechn,SM-N9100,11,-31,1
samsung,trltechn,SM-N9106W,11,-31,1
samsung,trltechn,SM-N9108V,11,-31,1
samsung,trltechn,SM-N9109W,11,-31,1
samsung,trelte,SM-N910C,11,-31,3
samsung,trlte,SM-N910F,11,-31,1
samsung,trlteatt,SM-N910F,11,-31,1
samsung,trlte,SM-N910G,11,-31,1
samsung,tre3g,SM-N910H,11,-31,1
samsung,treltektt,SM-N910K,11,-31,1
samsung,treltelgt,SM-N910L,11,-31,1
samsung,trltespr,SM-N910P,11,-31,1
samsung,trlteusc,SM-N910R4,11,-31,1
samsung,trelteskt,SM-N910S,11,-31,1
samsung,trltetmo,SM-N910T,11,-31,1
samsung,trltetmo,SM-N910T2,11,-31,1
samsung,trltetmo,SM-N910T3,11,-31,1
samsung,trhplte,SM-N910U,11,-31,1
samsung,trltevzw,SM-N910V,11,-31,1
samsung,trltecan,SM-N910W8,11,-31,1
samsung,trlte,SM-N910X,11,-31,1
samsung,tblte,SM-N9150,7,-24,1
samsung,tbltechn,SM-N9150,7,-24,1
samsung,tblte,SM-N915F,7,-24,1
samsung,tblte,SM-N915FY,7,-24,1
samsung,tblte,SM-N915G,7,-24,3
samsung,tbeltektt,SM-N915K,7,-24,1
samsung,tbeltelgt,SM-N915L,7,-24,1
samsung,tbltespr,SM-N915P,7,-24,1
samsung,tblteusc,SM-N915R4,7,-24,1
samsung,tbelteskt,SM-N915S,7,-24,1
samsung,tbltetmo,SM-N915T,7,-24,1
samsung,tbltetmo,SM-N915T3,7,-24,1
samsung,tbltevzw,SM-N915V,7,-24,1
samsung,tbltecan,SM-N915W8,7,-24,1
samsung,tblte,SM-N915X,7,-24,1
samsung,tre3caltektt,SM-N916K,11,-31,1
samsung,tre3caltelgt,SM-N916L,5,-25,1
samsung,tre3calteskt,SM-N916S,5,-25,1
samsung,nobleltechn,SM-N9200,5,-29,1
samsung,nobleltehk,SM-N9200,5,-29,1
samsung,nobleltecmcc,SM-N9208,5,-29,1
samsung,noblelte,SM-N9208,4,-29,3
samsung,noblelte,SM-N920C,5,-30,3
samsung,noblelte,SM-N920F,5,-29,1
samsung,noblelte,SM-N920G,5,-29,1
samsung,noblelte,SM-N920I,5,-29,1
samsung,nobleltektt,SM-N920K,5,-29,1
samsung,nobleltelgt,SM-N920L,5,-29,1
samsung,nobleltespr,SM-N920P,5,-29,1
samsung,noblelteusc,SM-N920R4,5,-29,1
samsung,nobleltelra,SM-N920R6,5,-29,1
samsung,noblelteacg,SM-N920R7,5,-29,1
samsung,noblelteskt,SM-N920S,5,-29,1
samsung,nobleltetmo,SM-N920T,5,-29,1
samsung,nobleltevzw,SM-N920V,5,-29,1
samsung,nobleltebmc,SM-N920W8,5,-29,1
samsung,noblelte,SM-N920X,5,-29,1
samsung,graceqltechn,SM-N9300,5,-25,1
samsung,gracelte,SM-N930F,5,-25,1
samsung,graceltektt,SM-N930K,5,-25,1
samsung,graceltelgt,SM-N930L,5,-25,1
samsung,graceqltespr,SM-N930P,5,-25,1
samsung,graceqlteusc,SM-N930R4,5,-25,1
samsung,graceqltelra,SM-N930R6,5,-25,1
samsung,graceqlteacg,SM-N930R7,5,-25,1
samsung,gracelteskt,SM-N930S,5,-25,1
samsung,graceqltetmo,SM-N930T,5,-25,1
samsung,graceqlteue,SM-N930U,5,-25,1
samsung,graceqltevzw,SM-N930V,5,-25,1
samsung,graceqltetfnvzw,SM-N930VL,5,-25,1
samsung,graceqltebmc,SM-N930W8,5,-25,1
samsung,gracelte,SM-N930X,5,-25,1
samsung,gracerlte,SM-N935F,5,-25,1
samsung,gracerltektt,SM-N935K,5,-25,1
samsung,gracerltelgt,SM-N935L,5,-25,1
samsung,gracerlteskt,SM-N935S,5,-25,1
samsung,greatqltechn,SM-N9500,8,-25,1
samsung,greatqltecmcc,SM-N9508,8,-25,1
samsung,greatlte,SM-N950F,8,-24,3
samsung,greatlteks,SM-N950N,6,-24,3
samsung,greatqlte,SM-N950U,9,-25,3
samsung,greatqlteue,SM-N950U1,9,-26,3
samsung,greatqltecs,SM-N950W,8,-25,1
samsung,greatlteks,SM-N950XN,6,-24,1
samsung,crownqltechn,SM-N9600,7,-26,1
samsung,crownlte,SM-N960F,7,-28,3
samsung,crownlteks,SM-N960N,9,-27,3
samsung,crownqltesq,SM-N960U,5,-24,3
samsung,crownqlteue,SM-N960U1,5,-24,3
samsung,crownqltecs,SM-N960W,7,-26,1
samsung,d1q,SM-N9700,5,-25,1
samsung,d1,SM-N970F,5,-25,1
samsung,d1q,SM-N970U,5,-25,1
samsung,d1q,SM-N970U1,5,-25,1
samsung,d1q,SM-N970W,5,-25,1
samsung,d1x,SM-N971N,5,-25,1
samsung,d2q,SM-N9750,5,-25,1
samsung,d2q,SM-N975C,5,-25,1
samsung,d2s,SM-N975F,5,-25,1
samsung,d2q,SM-N975U,5,-25,1
samsung,d2q,SM-N975U1,5,-25,1
samsung,d2q,SM-N975W,5,-25,1
samsung,d2xq,SM-N9760,5,-25,1
samsung,d2x,SM-N976B,5,-25,1
samsung,d2x,SM-N976N,5,-25,1
samsung,d2xq,SM-N976Q,5,-25,1
samsung,d2xq2,SM-N976U,5,-25,1
samsung,d2xq,SM-N976V,5,-25,1
samsung,wisdomwifi,SM-P200,5,-25,1
samsung,wisdom,SM-P205,5,-25,1
samsung,gt5note8wifichn,SM-P350,2,-18,1
samsung,gt5note8wifi,SM-P350,2,-18,1
samsung,gt5note8lte,SM-P355,2,-18,1
samsung,gt5note8ltechn,SM-P355C,5,-25,1
samsung,gt5note8lte,SM-P355M,5,-25,1
samsung,gt5note8ltechn,SM-P355Y,2,-18,1
samsung,gt5note10wifichn,SM-P550,5,-25,1
samsung,gt5note10wifi,SM-P550,5,-25,1
samsung,gt5note10lte,SM-P555,5,-25,1
samsung,gt5note10ltechn,SM-P555C,5,-25,1
samsung,gt5note10ltektt,SM-P555K,5,-25,1
samsung,gt5note10ltelgt,SM-P555L,5,-25,1
samsung,gt5note10lte,SM-P555M,5,-25,1
samsung,gt5note10lteskt,SM-P555S,5,-25,1
samsung,gt5note10ltehktw,SM-P555Y,5,-25,1
samsung,gtanotexlwifikx,SM-P580,5,-25,1
samsung,gtanotexlwifikx,SM-P580X,5,-25,1
samsung,gtanotexlwifichn,SM-P583,5,-25,1
samsung,gtanotexllte,SM-P585,5,-25,1
samsung,gtanotexllte,SM-P585M,5,-25,1
samsung,gtanotexlltekx,SM-P585N0,5,-25,1
samsung,gtanotexllte,SM-P585Y,5,-25,1
samsung,gtanotexllte,SM-P587,5,-25,1
samsung,gtanotexlltechn,SM-P588C,5,-25,1
samsung,lt03wifikx,SM-P600,5,-25,1
samsung,lt03wifi,SM-P600,5,-25,1
samsung,lt03wifiue,SM-P600,5,-25,1
samsung,lt033g,SM-P601,5,-25,1
samsung,lt033g,SM-P602,5,-25,1
samsung,lt03lte,SM-P605,5,-25,1
samsung,lt03ltektt,SM-P605K,5,-25,1
samsung,lt03ltelgt,SM-P605L,5,-25,1
samsung,lt03lte,SM-P605M,5,-25,1
samsung,lt03lteskt,SM-P605S,5,-25,1
samsung,lt03ltevzw,SM-P605V,5,-25,1
samsung,lt03ltetmo,SM-P607T,5,-25,1
samsung,gta4xlwifi,SM-P610,5,-25,1
samsung,gta4xlwifi,SM-P610X,5,-25,1
samsung,gta4xl,SM-P615,5,-25,1
samsung,gta4xl,SM-P615C,5,-25,1
samsung,gta4xl,SM-P615N,5,-25,1
samsung,gta4xl,SM-P617,5,-25,1
samsung,v1awifi,SM-P900,5,-25,1
samsung,v1awifikx,SM-P900,5,-25,1
samsung,v1a3g,SM-P901,5,-25,1
samsung,viennalte,SM-P905,5,-25,1
samsung,viennaltekx,SM-P905F0,5,-25,1
samsung,viennalte,SM-P905M,5,-25,1
samsung,viennaltevzw,SM-P905V,5,-25,1
samsung,a10e,SM-S102DL,6,-25,1
samsung,a01q,SM-S111DL,5,-25,1
samsung,j1xqltetfnvzw,SM-S120VL,6,-22,1
samsung,a20p,SM-S205DL,23,-47,1
samsung,j2corepltetfntmo,SM-S260DL,5,-25,1
samsung,j3ltetfnvzw,SM-S320VL,1,-17,1
samsung,j3popltetfnvzw,SM-S327VL,5,-25,1
samsung,j3popeltetfntmo,SM-S337TL,5,-25,1
samsung,j3topltetfntmo,SM-S357BL,3,-21,1
samsung,j3topeltetfnvzw,SM-S367VL,3,-21,3
samsung,a50,SM-S506DL,0,-20,1
samsung,on5ltetfntmo,SM-S550TL,5,-25,1
samsung,j7popqltetfnvzw,SM-S727VL,4,-18,3
samsung,j7popeltetfntmo,SM-S737TL,5,-25,1
samsung,j7topltetfntmo,SM-S757BL,5,-25,1
samsung,heat3gtfnvzw,SM-S765C,5,-25,1
samsung,heat3gtfnvzw,SM-S766C,5,-25,1
samsung,j7topeltetfnvzw,SM-S767VL,5,-25,1
samsung,j13gtfnvzw,SM-S777C,6,-22,1
samsung,coreprimeltetfnvzw,SM-S820L,5,-25,1
samsung,kltetfnvzw,SM-S903VL,11,-23,1
samsung,zerofltetfnvzw,SM-S906L,8,-24,1
samsung,zerofltetfnvzw,SM-S907VL,8,-24,1
samsung,gprimeltetfnvzw,SM-S920L,5,-25,1
samsung,jfltetfnatt,SM-S975L,5,-25,1
samsung,e5ltetfnvzw,SM-S978L,5,-25,1
samsung,goyawifi,SM-T110,5,-25,1
samsung,goya3g,SM-T111,5,-25,1
samsung,goya3g,SM-T111M,5,-25,1
samsung,goyavewifi,SM-T113,5,-25,1
samsung,goyavewifixtc,SM-T113NU,5,-25,1
samsung,goyave3g,SM-T116,5,-25,1
samsung,goyave3gsea,SM-T116BU,5,-25,1
samsung,goyairis3g,SM-T116IR,5,-25,1
samsung,goyave3g,SM-T116NQ,5,-25,1
samsung,goyave3gsea,SM-T116NU,5,-25,1
samsung,goyave3g5M,SM-T116NY,5,-25,1
samsung,lt02wifi,SM-T210,5,-25,1
samsung,lt02kidswifi,SM-T2105,5,-25,1
samsung,lt02wifilgt,SM-T210L,5,-25,1
samsung,lt02wifi,SM-T210R,5,-25,1
samsung,lt02lduwifi,SM-T210X,5,-25,1
samsung,lt023g,SM-T211,5,-25,1
samsung,lt023gdtv,SM-T211M,5,-25,1
samsung,lt023g,SM-T212,5,-25,1
samsung,lt02lte,SM-T215,5,-25,1
samsung,lt02ltespr,SM-T217S,5,-25,1
samsung,lt02ltetmo,SM-T217T,5,-25,1
samsung,degaswifi,SM-T230,5,-25,1
samsung,degaswifidtv,SM-T230NT,5,-25,1
samsung,degaswifiue,SM-T230NU,5,-25,1
samsung,degaswifiopenbnn,SM-T230NU,5,-25,1
samsung,degas2wifi,SM-T230NW,5,-25,1
samsung,degas2wifibmwchn,SM-T230NW,5,-25,1
samsung,degaswifibmwzc,SM-T230NY,5,-25,1
samsung,degaswifi,SM-T230NY,5,-25,1
samsung,degasy18wifichn,SM-T230NZ,5,-25,1
samsung,degasy18wifi,SM-T230NZ,5,-25,1
samsung,degaswifi,SM-T230X,5,-25,1
samsung,degas3g,SM-T231,5,-25,1
samsung,degas3g,SM-T232,5,-25,1
samsung,degaslte,SM-T235,5,-25,1
samsung,degaslte,SM-T235Y,5,-25,1
samsung,degasltespr,SM-T237P,5,-25,1
samsung,degasltevzw,SM-T237V,5,-25,1
samsung,degasvelte,SM-T239,5,-25,1
samsung,degasvelte,SM-T2397,5,-25,1
samsung,degasveltechn,SM-T239C,5,-25,1
samsung,degasvelte,SM-T239M,5,-25,1
samsung,q7,SM-T2519,5,-25,1
samsung,q7lteskt,SM-T255S,5,-25,1
samsung,gtexswifi,SM-T280,5,-25,1
samsung,gtexslte,SM-T285,5,-25,1
samsung,gtexslte,SM-T285M,5,-25,1
samsung,gtexslteswa,SM-T285YD,5,-25,1
samsung,gtexslte,SM-T287,5,-25,1
samsung,gtowifi,SM-T290,5,-25,1
samsung,gto,SM-T295,5,-25,1
samsung,gto,SM-T295C,5,-25,1
samsung,gto,SM-T295N,5,-25,1
samsung,gto,SM-T297,5,-25,1
samsung,gta4s,SM-T307U,5,-25,1
samsung,lt01wifikx,SM-T310,5,-25,1
samsung,lt01wifi,SM-T310,5,-25,1
samsung,lt01wifi,SM-T310X,5,-25,1
samsung,lt013g,SM-T311,5,-25,1
samsung,lt013g,SM-T312,5,-25,1
samsung,lt01lte,SM-T315,5,-25,1
samsung,lt01lte,SM-T315T,5,-25,1
samsung,mondrianwifiue,SM-T320,5,-25,1
samsung,mondrianwifi,SM-T320,5,-25,1
samsung,mondrianwifikx,SM-T320,5,-25,1
samsung,mondrianwifiue,SM-T320NU,5,-25,1
samsung,mondrianwifi,SM-T320X,5,-25,1
samsung,mondrianlte,SM-T325,5,-25,1
samsung,milletwifi,SM-T330,5,-25,1
samsung,milletwifikx,SM-T330,5,-25,1
samsung,milletwifiue,SM-T330NU,5,-25,1
samsung,milletwifi,SM-T330X,5,-25,1
samsung,millet3g,SM-T331,5,-25,1
samsung,milletlte,SM-T335,5,-25,1
samsung,milletltektt,SM-T335K,5,-25,1
samsung,milletltelgt,SM-T335L,5,-25,1
samsung,milletltetmo,SM-T337T,5,-25,1
samsung,milletltevzw,SM-T337V,5,-25,1
samsung,gt58wifichn,SM-T350,2,-18,1
samsung,gt58wifi,SM-T350,2,-18,3
samsung,gt58wifi,SM-T350X,2,-18,1
